"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.320669 0.259599 0.274633 0.241528 0.251457 0.23683 0.328078 0.283002 0.271852 0.288696 0.270292 0.278651 1061.21 820.347 52.8561 135.241
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.267195 0.231421 0.235691 0.204999 0.258663 0.241727 0.186816 0.20681 0.265547 0.308505 0.224323 0.250954 1248.87 1271.35 46.0366 135.425
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "10/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.224681 0.226779 0.163116 0.178727 0.220966 0.214486 0.21383 0.241519 0.203771 0.155673 0.234574 0.202888 1028.08 1545.49 35.0024 134.59
"16/16" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.287611 0.261914 0.232881 0.226314 0.252393 0.212219 0.218926 0.221633 0.196366 0.236945 0.205387 0.227335 434.071 539.811 40.5195 135.318
"16/18" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/17" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.17089 0.148701 0.143126 0.209727 0.162464 0.113301 0.162766 0.172258 0.119573 0.12793 0.139532 0.141983 295.835 744.037 20.5585 119.194
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.177918 0.246875 0.203411 0.157224 0.185401 0.220894 0.194651 0.139899 0.162931 0.166261 0.203063 0.18213 268.659 530.374 29.4853 128.916
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.150171 0.147372 0.212347 0.160845 0.155709 0.0889123 0.143959 0.196526 0.112632 0.17559 0.113689 0.151115 107.029 268.795 22.6659 122.708
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/29" "15/19" "14/15" "7/9.3" "22/25" 0.126219 0.151569 0.18066 0.105807 0.136699 0.180084 0.198078 0.145575 0.143968 0.183219 0.185869 0.159059 1563.43 3544.21 24.7732 126.688
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.188877 0.174183 0.16345 0.216199 0.203323 0.152496 0.151764 0.137548 0.200503 0.181523 0.243087 0.202312 1482.42 2225.84 33.7 129.932
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.122523 0.176746 0.214028 0.115347 0.174052 0.213245 0.154179 0.254436 0.108218 0.195882 0.205826 0.167834 133.321 238.365 26.0756 125.331
"16/17" "17/18" "9/11" "17/20" "X/X" "10/14" "30/30" "12/17" "13/14" "6/8" "20/20" "17/18" "15/18" "12/13" "22/23" "X/Y" "13/13" "29/30" "15/19" "14/15" "7/9.3" "22/25" 0.189364 0.142767 0.185008 0.157656 0.155304 0.1441 0.191462 0.168972 0.158827 0.166036 0.210128 0.176951 579.688 1133.7 28.1829 127.436
